2,12,ALGEBRA LINEAL,POR ASIGNAR,M 6:30PM - 9:30PM,G2,0
2,13,ELECTRICIDAD Y MAGNETISMO,GLAUCO QUESADA,PENDIENTE,G1,0
2,14,CIRCUITOS EN CORRIENTE CONTINUA,GLAUCO QUESADA,PENDIENTE,G1,0
2,15,FUNDAMENTOS DE PROGRAMACION I,JEILYN MOLINA,D 9:00AM - 12:00PM,G1,0
2,15,FUNDAMENTOS DE PROGRAMACION I,JEILYN MOLINA,M 2:00PM - 5:00PM,G2,0
2,15,FUNDAMENTOS DE PROGRAMACION I,GUILLERMO UMANA,V 6:30PM - 9:30PM,G3,0
2,16,INGLES III,FLORIA ZAMORA,M Y L 8:00AM - 11:00PM,G1,0
2,16,INGLES III,FLORIA ZAMORA,M Y L 2:00PM - 5:00PM,G2,0
2,16,INGLES III,FLORIA ZAMORA,K Y J 8:00AM - 11:00AM,G3,0
2,16,INGLES III,FLORIA ZAMORA,K Y J 2:00PM - 5:00PM,G4,0
2,16,INGLES III,GINA GATGENS ,K Y J 6:30PM - 9:30PM,G5,0
2,16,INGLES III,FLORIA ZAMORA,M Y L 6:30PM - 9:30PM,G6,0
2,16,INGLES III,GREIVIN UMANA,K Y J 8:00AM - 11:00AM,G7,0
2,17,PROBABILIDAD Y ESTADISTICA,POR ASIGNAR,V 2:00PM - 5:00PM,G1,0
2,17,PROBABILIDAD Y ESTADISTICA,POR ASIGNAR,J 6:30PM - 9:30PM,G2,0
2,18,CALCULO APLICADO (CALCULO II),POR ASIGNAR,K 8:00AM - 11:00AM,G1,0
2,18,CALCULO APLICADO (CALCULO II),POR ASIGNAR,M 6:30PM - 9:30PM,G2,0
2,19,MECANICA DE FLUIDOS Y TERMODINAMICA (FISICA II),MARCO AGUILAR,S 8:00AM - 11:00AM,G1,0
2,19,MECANICA DE FLUIDOS Y TERMODINAMICA (FISICA II),POR ASIGNAR,S 11:00AM - 2:00PM,G2,0
2,20,CIRCUITOS EN CORRIENTE ALTERNA,GLAUCO QUESADA,PENDIENTE,G1,0
2,21,INGLES IV,CAROL PICADO,K Y J 8:00AM - 11:00AM,G1,0
2,21,INGLES IV,ELSA MULLER,M Y L 8:00AM - 11:00PM,G2,0
2,21,INGLES IV,GINA GATGENS ,K Y J 2:00PM - 5:00PM,G3,0
2,21,INGLES IV,MELISSA CALVO,M Y L 6:30PM - 9:30PM,G4,0
2,21,INGLES IV,MELISSA CALVO,K Y J 6:30PM - 9:30PM,G5,0
2,21,INGLES IV,MELISSA CALVO,M Y L 2:00PM - 5:00PM,G6,0
2,22,ECUACIONES DIFERENCIALES,POR ASIGNAR,S 8:00AM - 11:00AM,G1,0
2,23,TEORIA ELECTROMAGNETICA,POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
2,24,TEORIA DE CIRCUITOS,ADRIAN HERNANDEZ,S 8:00AM - 11:00AM,G1,0
2,25,INTRODUCCION A LA ELECTRONICA DIGITAL (ARQUITECTURA DE COMPUTADORAS),RODNEY HERRERA,L 6:30PM - 9:30PM,G1,0
2,25,INTRODUCCION A LA ELECTRONICA DIGITAL (ARQUITECTURA DE COMPUTADORAS),RODNEY HERRERA,K 6:30PM - 9:30PM,G2,0
2,26,OPTATIVA DE CIENCIAS SOCIALES,POR ASIGNAR,PENDIENTE,G1,0
2,27,INGLES V,POR ASIGNAR,PENDIENTE,G1,0
